From,Entry,Reviewed,Entry Name,Protein names,Gene Names,Organism,Length
TRB,P0DSE2,reviewed,TRBR1_HUMAN,M1-specific T cell receptor beta chain (TR beta chain TRBV19*01J2S7*01C*02),TRB,Homo sapiens (Human),310
TRIM24,O15164,reviewed,TIF1A_HUMAN,"Transcription intermediary factor 1-alpha, TIF1-alpha, EC 2.3.2.27 (E3 ubiquitin-protein ligase TRIM24) (RING finger protein 82) (RING-type E3 ubiquitin transferase TIF1-alpha) (Tripartite motif-containing protein 24)",TRIM24 RNF82 TIF1 TIF1A,Homo sapiens (Human),1050
TRIM27,P14373,reviewed,TRI27_HUMAN,"Zinc finger protein RFP, EC 2.3.2.27 (RING finger protein 76) (RING-type E3 ubiquitin transferase TRIM27) (Ret finger protein) (Tripartite motif-containing protein 27)",TRIM27 RFP RNF76,Homo sapiens (Human),513
TRIM33,Q9UPN9,reviewed,TRI33_HUMAN,"E3 ubiquitin-protein ligase TRIM33, EC 2.3.2.27 (Ectodermin homolog) (RET-fused gene 7 protein, Protein Rfg7) (RING-type E3 ubiquitin transferase TRIM33) (Transcription intermediary factor 1-gamma, TIF1-gamma) (Tripartite motif-containing protein 33)",TRIM33 KIAA1113 RFG7 TIF1G,Homo sapiens (Human),1127
TRIP11,Q15643,reviewed,TRIPB_HUMAN,"Thyroid receptor-interacting protein 11, TR-interacting protein 11, TRIP-11 (Clonal evolution-related gene on chromosome 14 protein) (Golgi-associated microtubule-binding protein 210, GMAP-210) (Trip230)",TRIP11 CEV14,Homo sapiens (Human),1979
TRRAP,Q9Y4A5,reviewed,TRRAP_HUMAN,"Transformation/transcription domain-associated protein (350/400 kDa PCAF-associated factor, PAF350/400) (STAF40) (Tra1 homolog)",TRRAP PAF400,Homo sapiens (Human),3859
TSC1,Q92574,reviewed,TSC1_HUMAN,Hamartin (Tuberous sclerosis 1 protein),TSC1 KIAA0243 TSC,Homo sapiens (Human),1164
TSC2,P49815,reviewed,TSC2_HUMAN,Tuberin (Tuberous sclerosis 2 protein),TSC2 TSC4,Homo sapiens (Human),1807
TSHR,P16473,reviewed,TSHR_HUMAN,"Thyrotropin receptor (Thyroid-stimulating hormone receptor, TSH-R)",TSHR LGR3,Homo sapiens (Human),764
U2AF1,Q01081,reviewed,U2AF1_HUMAN,Splicing factor U2AF 35 kDa subunit (U2 auxiliary factor 35 kDa subunit) (U2 small nuclear RNA auxiliary factor 1) (U2 snRNP auxiliary factor small subunit),U2AF1 U2AF35 U2AFBP FP793,Homo sapiens (Human),240
UBR5,O95071,reviewed,UBR5_HUMAN,"E3 ubiquitin-protein ligase UBR5, EC 2.3.2.26 (E3 ubiquitin-protein ligase, HECT domain-containing 1) (HECT-type E3 ubiquitin transferase UBR5) (Hyperplastic discs protein homolog, hHYD) (Progestin-induced protein)",UBR5 EDD EDD1 HYD KIAA0896,Homo sapiens (Human),2799
USP44,Q9H0E7,reviewed,UBP44_HUMAN,"Ubiquitin carboxyl-terminal hydrolase 44, EC 3.4.19.12 (Deubiquitinating enzyme 44) (Ubiquitin thioesterase 44) (Ubiquitin-specific-processing protease 44)",USP44,Homo sapiens (Human),712
USP6,P35125,reviewed,UBP6_HUMAN,"Ubiquitin carboxyl-terminal hydrolase 6, EC 3.4.19.12 (Deubiquitinating enzyme 6) (Proto-oncogene TRE-2) (Ubiquitin thioesterase 6) (Ubiquitin-specific-processing protease 6)",USP6 HRP1 TRE2,Homo sapiens (Human),1406
USP8,P40818,reviewed,UBP8_HUMAN,"Ubiquitin carboxyl-terminal hydrolase 8, EC 3.4.19.12 (Deubiquitinating enzyme 8) (Ubiquitin isopeptidase Y, hUBPy) (Ubiquitin thioesterase 8) (Ubiquitin-specific-processing protease 8)",USP8 KIAA0055 UBPY,Homo sapiens (Human),1118
USP9X,Q93008,reviewed,USP9X_HUMAN,"Probable ubiquitin carboxyl-terminal hydrolase FAF-X, EC 3.4.19.12 (Deubiquitinating enzyme FAF-X) (Fat facets in mammals, hFAM) (Fat facets protein-related, X-linked) (Ubiquitin thioesterase FAF-X) (Ubiquitin-specific protease 9, X chromosome) (Ubiquitin-specific-processing protease FAF-X)",USP9X DFFRX FAM USP9,Homo sapiens (Human),2554
VAV1,P15498,reviewed,VAV_HUMAN,Proto-oncogene vav,VAV1 VAV,Homo sapiens (Human),845
VHL,P40337,reviewed,VHL_HUMAN,von Hippel-Lindau disease tumor suppressor (Protein G7) (pVHL),VHL,Homo sapiens (Human),213
VTI1A,Q96AJ9,reviewed,VTI1A_HUMAN,Vesicle transport through interaction with t-SNAREs homolog 1A (Vesicle transport v-SNARE protein Vti1-like 2) (Vti1-rp2),VTI1A,Homo sapiens (Human),217
WAS,P42768,reviewed,WASP_HUMAN,"Actin nucleation-promoting factor WAS (Wiskott-Aldrich syndrome protein, WASp)",WAS IMD2,Homo sapiens (Human),502
WDCP,Q9H6R7,reviewed,WDCP_HUMAN,WD repeat and coiled-coil-containing protein,WDCP C2orf44 PP384,Homo sapiens (Human),721
WIF1,Q9Y5W5,reviewed,WIF1_HUMAN,"Wnt inhibitory factor 1, WIF-1",WIF1 UNQ191/PRO217,Homo sapiens (Human),379
WNK2,Q9Y3S1,reviewed,WNK2_HUMAN,"Serine/threonine-protein kinase WNK2, EC 2.7.11.1 (Antigen NY-CO-43) (Protein kinase lysine-deficient 2) (Protein kinase with no lysine 2) (Serologically defined colon cancer antigen 43)",WNK2 KIAA1760 PRKWNK2 SDCCAG43 P/OKcl.13,Homo sapiens (Human),2297
WRN,Q14191,reviewed,WRN_HUMAN,"Bifunctional 3'-5' exonuclease/ATP-dependent helicase WRN (DNA helicase, RecQ-like type 3) (RecQ protein-like 2) (Werner syndrome protein) [Includes: 3'-5' exonuclease, EC 3.1.-.-; ATP-dependent helicase, EC 3.6.4.12 ]",WRN RECQ3 RECQL2,Homo sapiens (Human),1432
WT1,P19544,reviewed,WT1_HUMAN,Wilms tumor protein (WT33),WT1,Homo sapiens (Human),449
WWTR1,Q9GZV5,reviewed,WWTR1_HUMAN,WW domain-containing transcription regulator protein 1 (Transcriptional coactivator with PDZ-binding motif),WWTR1 TAZ,Homo sapiens (Human),400
XPA,P23025,reviewed,XPA_HUMAN,DNA repair protein complementing XP-A cells (Xeroderma pigmentosum group A-complementing protein),XPA XPAC,Homo sapiens (Human),273
XPC,Q01831,reviewed,XPC_HUMAN,DNA repair protein complementing XP-C cells (Xeroderma pigmentosum group C-complementing protein) (p125),XPC XPCC,Homo sapiens (Human),940
XPO1,O14980,reviewed,XPO1_HUMAN,"Exportin-1, Exp1 (Chromosome region maintenance 1 protein homolog)",XPO1 CRM1,Homo sapiens (Human),1071
YWHAE,P62258,reviewed,1433E_HUMAN,"14-3-3 protein epsilon, 14-3-3E",YWHAE,Homo sapiens (Human),255
ZBTB16,Q05516,reviewed,ZBT16_HUMAN,Zinc finger and BTB domain-containing protein 16 (Promyelocytic leukemia zinc finger protein) (Zinc finger protein 145) (Zinc finger protein PLZF),ZBTB16 PLZF ZNF145,Homo sapiens (Human),673
ZCCHC8,Q6NZY4,reviewed,ZCHC8_HUMAN,Zinc finger CCHC domain-containing protein 8 (TRAMP-like complex RNA-binding factor ZCCHC8),ZCCHC8,Homo sapiens (Human),707
ZEB1,P37275,reviewed,ZEB1_HUMAN,"Zinc finger E-box-binding homeobox 1 (NIL-2-A zinc finger protein) (Negative regulator of IL2) (Transcription factor 8, TCF-8)",ZEB1 AREB6 TCF8,Homo sapiens (Human),1124
ZFHX3,Q15911,reviewed,ZFHX3_HUMAN,"Zinc finger homeobox protein 3 (AT motif-binding factor 1) (AT-binding transcription factor 1) (Alpha-fetoprotein enhancer-binding protein) (Zinc finger homeodomain protein 3, ZFH-3)",ZFHX3 ATBF1 C16orf47,Homo sapiens (Human),3703
ZMYM2,Q9UBW7,reviewed,ZMYM2_HUMAN,Zinc finger MYM-type protein 2 (Fused in myeloproliferative disorders protein) (Rearranged in atypical myeloproliferative disorder protein) (Zinc finger protein 198),ZMYM2 FIM RAMP ZNF198,Homo sapiens (Human),1377
ZMYM3,Q14202,reviewed,ZMYM3_HUMAN,Zinc finger MYM-type protein 3 (Zinc finger protein 261),ZMYM3 DXS6673E KIAA0385 ZNF261,Homo sapiens (Human),1370
ZNF331,Q9NQX6,reviewed,ZN331_HUMAN,Zinc finger protein 331 (C2H2-like zinc finger protein rearranged in thyroid adenomas) (Zinc finger protein 361) (Zinc finger protein 463),ZNF331 RITA ZNF361 ZNF463,Homo sapiens (Human),463
ZNF384,Q8TF68,reviewed,ZN384_HUMAN,"Zinc finger protein 384 (CAG repeat protein 1) (CAS-interacting zinc finger protein) (Nuclear matrix transcription factor 4, Nuclear matrix protein 4) (Trinucleotide repeat-containing gene 1 protein)",ZNF384 CAGH1 CIZ NMP4 TNRC1,Homo sapiens (Human),577
ZNF429,Q86V71,reviewed,ZN429_HUMAN,Zinc finger protein 429,ZNF429,Homo sapiens (Human),674
ZNF479,Q96JC4,reviewed,ZN479_HUMAN,"Zinc finger protein 479 (Zinc finger protein Kr19, HKr19)",ZNF479,Homo sapiens (Human),524
ZNF521,Q96K83,reviewed,ZN521_HUMAN,Zinc finger protein 521 (Early hematopoietic zinc finger protein) (LYST-interacting protein 3),ZNF521 EHZF LIP3,Homo sapiens (Human),1311
ZNRF3,Q9ULT6,reviewed,ZNRF3_HUMAN,"E3 ubiquitin-protein ligase ZNRF3, EC 2.3.2.27 (RING finger protein 203) (RING-type E3 ubiquitin transferase ZNRF3) (Zinc/RING finger protein 3)",ZNRF3 KIAA1133 RNF203,Homo sapiens (Human),936
ZRSR2,Q15696,reviewed,U2AFM_HUMAN,"U2 small nuclear ribonucleoprotein auxiliary factor 35 kDa subunit-related protein 2 (CCCH type zinc finger, RNA-binding motif and serine/arginine rich protein 2) (Renal carcinoma antigen NY-REN-20) (U2(RNU2) small nuclear RNA auxiliary factor 1-like 2) (U2AF35-related protein, URP)",ZRSR2 U2AF1-RS2 U2AF1L2 U2AF1RS2 URP,Homo sapiens (Human),482
